location,parameter,unit,country,city,date.utc,coordinates_latitude,coordinates_longitude,avgvalue
Tioga County,pm25,µg/m³,US,TIOGA,2019-11-16 16:00:00.000000,41.6447,-76.9392,4.77142857142857
Toll,pm25,µg/m³,US,Reno-Sparks,2019-11-16 16:00:00.000000,39.399841,-119.739606,4.0
Tonawanda II,pm25,µg/m³,US,ERIE,2019-11-16 15:00:00.000000,42.9981,-78.8993,5.72222222222222
Toppenish-Yakama Tri,pm25,µg/m³,US,Yakima,2019-11-16 16:00:00.000000,46.380199,-120.332603,17.4285714285714
Towanda,pm25,µg/m³,US,BRADFORD,2019-11-16 16:00:00.000000,41.705226,-76.512726,4.53571428571429
TracyAP,pm25,µg/m³,US,Stockton,2019-11-16 15:00:00.000000,37.6825,-121.4406,6.30769230769231
Tramway,pm25,µg/m³,US,Albuquerque,2019-11-16 16:00:00.000000,35.185,-106.5077,7.62857142857143
Tranquillity,pm25,µg/m³,US,FRESNO,2019-11-16 15:00:00.000000,36.6324,-120.3822,5.76923076923077
Trenton,pm25,µg/m³,US,Augusta-Richmond County,2019-11-16 16:00:00.000000,33.7397,-81.8536,6.97
Triple Oak - Near Ro,pm25,µg/m³,US,Raleigh-Cary,2019-11-16 16:00:00.000000,35.8652,-78.8197,9.78571428571429
Troost,pm25,µg/m³,US,Kansas City,2019-11-16 16:00:00.000000,39.10465,-94.57055,6.49166666666667
Truckee BAM,pm25,µg/m³,US,Truckee-Grass Valley,2019-11-16 16:00:00.000000,39.3386,-120.170303,7.85714285714286
Tukwila_Allentown,pm25,µg/m³,US,Seattle-Tacoma-Bellevue,2019-11-16 16:00:00.000000,47.498535,-122.278385,7.87692307692308
Tulalip-Totem Beach,pm25,µg/m³,US,Seattle-Tacoma-Bellevue,2019-11-16 16:00:00.000000,48.065339,-122.285194,1.27857142857143
Tulsa,pm25,µg/m³,US,Tulsa,2019-11-16 03:00:00.000000,36.206699,-95.976402,21.8
Turlock - S. Minaret,pm25,µg/m³,US,Modesto,2019-11-16 15:00:00.000000,37.4883,-120.8358,15.6153846153846
Twin Falls PM25,pm25,µg/m³,US,TWIN FALLS,2019-11-16 16:00:00.000000,42.565089,-114.494717,8.28571428571429
Twisp-Glover St,pm25,µg/m³,US,CHELAN,2019-11-16 16:00:00.000000,48.3645,-120.1211,10.1214285714286
UC1,pm25,µg/m³,US,UNION,2019-11-16 16:00:00.000000,42.751518,-96.707208,5.39230769230769
Ukiah Library,pm25,µg/m³,US,MENDOCINO,2019-11-16 16:00:00.000000,39.150478,-123.206528,3.16666666666667
Underhill,pm25,µg/m³,US,Burlington-South Burlington,2019-11-16 16:00:00.000000,44.528389,-72.868973,2.46428571428571
Uniontown,pm25,µg/m³,US,Pittsburgh,2019-11-16 16:00:00.000000,39.917663,-79.805499,19.1333333333333
Unit0269,pm25,µg/m³,US,FS1 - Forest Service,2019-11-16 16:00:00.000000,38.979267,-105.352997,4.8
Unit1029,pm25,µg/m³,US,FS1 - Forest Service,2019-11-16 16:00:00.000000,41.728574,-122.521505,15.9333333333333
United Ave,pm25,µg/m³,US,Atlanta-Sandy Springs-Marietta,2019-11-16 16:00:00.000000,33.7206,-84.3578,12.0230769230769
Upland,pm25,µg/m³,US,Riverside-San Bernardino-Ontario,2019-11-16 16:00:00.000000,34.10366,-117.629096,21.3285714285714
Utica,pm25,µg/m³,US,Utica-Rome,2019-11-16 16:00:00.000000,43.0994,-75.225,3.15
V_VIEW,pm25,µg/m³,US,Miami-Fort Lauderdale-Miami Beach,2019-11-16 15:00:00.000000,26.0732,-80.3386,1.71428571428571
Vacaville,pm25,µg/m³,US,Vallejo-Fairfield,2019-11-16 16:00:00.000000,38.3525,-121.9617,7.33333333333333
Vallejo,pm25,µg/m³,US,Vallejo-Fairfield,2019-11-16 08:00:00.000000,38.102507,-122.237976,1.0
Vancouver-NE 84th Av,pm25,µg/m³,US,CLARK,2019-11-16 16:00:00.000000,45.64336,-122.58737,20.4285714285714
Vernal #4,pm25,µg/m³,US,UINTAH,2019-11-16 16:00:00.000000,40.464722,-109.56083,4.6
Victorville - Park A,pm25,µg/m³,US,Riverside-San Bernardino-Ontario,2019-11-16 16:00:00.000000,34.51,-117.3306,16.8571428571429
Viking Lake State Pa,pm25,µg/m³,US,MONTGOMERY,2019-11-16 16:00:00.000000,40.970001,-95.044998,8.0
Virginia,pm25,µg/m³,US,ST. LOUIS,2019-11-16 16:00:00.000000,47.5212,-92.5393,3.78571428571429
Visalia - N. Church,pm25,µg/m³,US,Visalia-Porterville,2019-11-16 16:00:00.000000,36.33252,-119.29095,35.5
W Greenwich,pm25,µg/m³,US,Providence-New Bedford-Fall River,2019-11-16 13:00:00.000000,41.615,-71.7197,2.8
W OWEN SCH,pm25,µg/m³,US,Fayetteville,2019-11-16 16:00:00.000000,35.041416,-78.953112,7.0
WARE,pm25,µg/m³,US,Springfield,2019-11-16 16:00:00.000000,42.298302,-72.334396,5.07142857142857
WATSON,pm25,µg/m³,US,Louisville,2019-11-16 16:00:00.000000,38.0608,-85.8961,32.0928571428571
WAUKESHA - CLEVELAND,pm25,µg/m³,US,Milwaukee-Waukesha-West Allis,2019-11-16 16:00:00.000000,43.0203,-88.215,17.1214285714286
WAVELAND,pm25,µg/m³,US,Gulfport-Biloxi,2019-11-16 16:00:00.000000,30.3008,-89.395798,10.8642857142857
WHlthDpt,pm25,µg/m³,US,Wichita,2019-11-16 16:00:00.000000,37.7011,-97.3139,3.25714285714286
WIND CAVE,pm25,µg/m³,US,CUSTER,2019-11-16 16:00:00.000000,43.557613,-103.483658,2.06363636363636
WY/KC,pm25,µg/m³,US,Kansas City,2019-11-16 16:00:00.000000,39.1175,-94.6356,11.8
WYLAM,pm25,µg/m³,US,Birmingham-Hoover,2019-11-16 16:00:00.000000,33.4997,-86.9242,9.53571428571429
Waco C1037,pm25,µg/m³,US,Waco,2019-11-16 16:00:00.000000,31.6531,-97.0706,16.7071428571429
Walla Walla-12th St,pm25,µg/m³,US,Walla Walla,2019-11-16 16:00:00.000000,46.0588,-118.3514,4.22142857142857
Ward,pm25,µg/m³,US,SUMTER,2019-11-16 16:00:00.000000,32.36253,-88.27792,12.4714285714286
Warner Robins,pm25,µg/m³,US,Warner Robins,2019-11-16 11:00:00.000000,32.6056,-83.5979,5.4
Waterbury,pm25,µg/m³,US,New Haven-Milford,2019-11-16 16:00:00.000000,41.5503,-73.0442,4.85
"Waterloo, Water Towe",pm25,µg/m³,US,Waterloo-Cedar Falls,2019-11-16 16:00:00.000000,42.5014,-92.315804,20.8571428571429
Watertown,pm25,µg/m³,US,CODINGTON,2019-11-16 16:00:00.000000,44.89965,-97.128802,6.19285714285714
Weaverville,pm25,µg/m³,US,TRINITY,2019-11-16 16:00:00.000000,40.734722,-122.941109,12.0714285714286
Wellpinit-Spokane Tr,pm25,µg/m³,US,STEVENS,2019-11-16 16:00:00.000000,47.885201,-117.988602,6.73571428571429
Wenatchee-Fifth St,pm25,µg/m³,US,CHELAN,2019-11-16 16:00:00.000000,47.43061,-120.34195,16.5666666666667
West Duluth,pm25,µg/m³,US,Duluth,2019-11-16 16:00:00.000000,46.743889,-92.166946,3.71428571428571
West Phoenix,pm25,µg/m³,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.483799,-112.142601,23.2071428571429
West Yellowstone Par,pm25,µg/m³,US,GALLATIN,2019-11-16 16:00:00.000000,44.657014,-111.089618,1.45454545454545
Westlake,pm25,µg/m³,US,Lake Charles,2019-11-16 16:00:00.000000,30.2625,-93.285,11.5733333333333
White Plains,pm25,µg/m³,US,New York-Northern New Jersey-Long Island,2019-11-16 15:00:00.000000,41.0522,-73.7642,4.20769230769231
White Springs,pm25,µg/m³,US,HAMILTON,2019-11-16 16:00:00.000000,30.4264,-82.7947,2.98888888888889
White Swan-Yakama Tr,pm25,µg/m³,US,YAKIMA,2019-11-16 16:00:00.000000,46.375431,-120.729317,16.5857142857143
Whiteface Mtn,pm25,µg/m³,US,ESSEX,2019-11-16 16:00:00.000000,44.3647,-73.9017,2.26428571428571
Williams Middle Scho,pm25,µg/m³,US,Florence,2019-11-16 16:00:00.000000,34.2143,-79.7673,7.34
Willits Justice Cent,pm25,µg/m³,US,Ukiah,2019-11-16 16:00:00.000000,39.411743,-123.352661,2.8
Willows-Colusa,pm25,µg/m³,US,GLENN,2019-11-16 16:00:00.000000,39.53387,-122.190834,6.92857142857143
Winter Park,pm25,µg/m³,US,Orlando-Kissimmee,2019-11-16 16:00:00.000000,28.5997,-81.3628,2.68333333333333
Winthrop-Chewuch Rd,pm25,µg/m³,US,OKANOGAN,2019-11-16 16:00:00.000000,48.4772,-120.1906,8.83571428571429
Woodland,pm25,µg/m³,US,Sacramento--Arden-Arcade--Roseville,2019-11-16 16:00:00.000000,38.6619,-121.7278,19.9166666666667
Worcester,pm25,µg/m³,US,Worcester,2019-11-16 16:00:00.000000,42.263901,-71.794701,5.28571428571429
YMCA - Marion County,pm25,µg/m³,US,Ocala,2019-11-16 16:00:00.000000,29.170799,-82.1008,3.38888888888889
YPSILANTI,pm25,µg/m³,US,Ann Arbor,2019-11-16 16:00:00.000000,42.24,-83.5997,8.00769230769231
Yacolt-Yacolt Rd,pm25,µg/m³,US,CLARK,2019-11-16 16:00:00.000000,45.863899,-122.410889,6.28571428571429
Yakima-4th Ave,pm25,µg/m³,US,Yakima,2019-11-16 16:00:00.000000,46.594952,-120.512283,22.0714285714286
Yellowstone- Old Fai,pm25,µg/m³,US,TETON,2019-11-16 16:00:00.000000,44.373056,-110.830833,4.71428571428572
York,pm25,µg/m³,US,York-Hanover,2019-11-16 16:00:00.000000,39.9653,-76.6994,10.4071428571429
Yosemite Village - V,pm25,µg/m³,US,MARIPOSA,2019-11-16 16:00:00.000000,37.748707,-119.587094,15.9285714285714
Youngstown - Head St,pm25,µg/m³,US,Youngstown-Warren-Boardman,2019-11-16 16:00:00.000000,41.095938,-80.658467,3.96428571428571
Youngstown - Laird A,pm25,µg/m³,US,Youngstown-Warren-Boardman,2019-11-16 15:00:00.000000,41.23172,-80.80116,8.11538461538462
Yreka,pm25,µg/m³,US,SISKIYOU,2019-11-16 16:00:00.000000,41.72679,-122.63359,5.71428571428571
Yuba City,pm25,µg/m³,US,Yuba City,2019-11-16 16:00:00.000000,39.13868,-121.61884,22.0714285714286
Yulee,pm25,µg/m³,US,Jacksonville,2019-11-16 16:00:00.000000,30.62673,-81.53597,2.16666666666667
Yuma Supersite,pm25,µg/m³,US,Yuma,2019-11-16 16:00:00.000000,32.690277,-114.614441,14.2857142857143
Zayante Fire Station,pm25,µg/m³,US,Santa Cruz-Watsonville,2019-11-16 16:00:00.000000,37.067003,-122.057206,2.07142857142857
Arden Arcade - Del P,bc,µg/m³,US,Sacramento--Arden-Arcade--Roseville,2019-11-16 16:00:00.000000,38.613804,-121.368007,0.827586206896552
Berkeley Aquatic Par,bc,µg/m³,US,ALAMEDA,2019-11-16 16:00:00.000000,37.864767,-122.302741,1.25688109161793
E Providence,bc,µg/m³,US,Providence-New Bedford-Fall River,2019-11-16 13:00:00.000000,41.840302,-71.361702,0.397547619047619
Elkhart-Prairie St.,bc,µg/m³,US,Elkhart-Goshen,2019-11-16 16:00:00.000000,41.656944,-85.96833,4.01227118644068
Evansville-Buena Vis,bc,µg/m³,US,Evansville,2019-11-16 16:00:00.000000,38.0133,-87.5772,0.589353741496599
Gary-IITRI,bc,µg/m³,US,Chicago-Naperville-Joliet,2019-11-16 16:00:00.000000,41.6067,-87.3047,0.523777403035413
HU-Beltsville,bc,µg/m³,US,Washington-Arlington-Alexandria,2019-11-15 16:00:00.000000,39.055302,-76.878304,0.492542372881356
Howard County Near R,bc,µg/m³,US,HOWARD,2019-11-15 13:00:00.000000,39.143197,-76.846192,1.15819112627986
Indpls - I-70 E,bc,µg/m³,US,Indianapolis,2019-11-16 16:00:00.000000,39.787933,-86.13088,0.743016666666667
Indpls-Washington Pa,bc,µg/m³,US,Indianapolis,2019-11-16 16:00:00.000000,39.8108,-86.1147,2.07038655462185
Jeffersonville - Bat,bc,µg/m³,US,CLARK,2019-11-16 16:00:00.000000,38.288191,-85.741337,0.58717320261438
Laney College,bc,µg/m³,US,San Francisco-Oakland-Fremont,2019-11-16 16:00:00.000000,37.793624,-122.263376,1.30993043478261
Livermore - Rincon,bc,µg/m³,US,San Francisco-Oakland-Fremont,2019-11-16 16:00:00.000000,37.687526,-121.784217,1.02445578231293
Near Road,bc,µg/m³,US,Providence-New Bedford-Fall River,2019-11-16 13:00:00.000000,41.829495,-71.417457,1.4968
Oakland West,bc,µg/m³,US,San Francisco-Oakland-Fremont,2019-11-16 15:00:00.000000,37.8148,-122.282402,0.896636904761904
Portland Near Road,bc,µg/m³,US,Portland-Vancouver-Beaverton,2019-11-16 16:00:00.000000,45.39916,-122.7455,1.57479270315091
San Jose - Knox Ave,bc,µg/m³,US,San Jose-Sunnyvale-Santa Clara,2019-11-16 16:00:00.000000,37.338202,-121.849892,1.31209897610921
Seattle-10th & Welle,bc,µg/m³,US,Seattle-Tacoma-Bellevue,2019-11-16 16:00:00.000000,47.597222,-122.319722,1.47843803056027
7E Deming Airport,pm10,µg/m³,US,Deming,2019-11-16 13:00:00.000000,32.2558,-107.7228,21.4571428571429
ARNOLD,pm10,µg/m³,US,St. Louis,2019-11-15 13:00:00.000000,38.448581,-90.398436,14.2222222222222
ARNOLD WEST,pm10,µg/m³,US,St. Louis,2019-11-16 17:00:00.000000,38.448581,-90.398436,19.2962962962963
Ajo,pm10,µg/m³,US,PIMA,2019-11-16 16:00:00.000000,32.382034,-112.857452,32.5714285714286
Alamo Lake,pm10,µg/m³,US,LA PAZ,2019-11-16 16:00:00.000000,34.243889,-113.558611,15.7631578947368
Anaheim,pm10,µg/m³,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,33.830586,-117.938509,30.8421052631579
Anthony,pm10,µg/m³,US,Las Cruces,2019-11-16 13:00:00.000000,32.0036,-106.5992,70.6774193548387
Apache Junction,pm10,µg/m³,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.42,-111.5042,21.7368421052632
Atascadero2,pm10,µg/m³,US,San Luis Obispo-Paso Robles,2019-11-16 17:00:00.000000,35.494556,-120.666203,20.2564102564103
Athens,pm10,µg/m³,US,Athens-Clarke County,2019-11-16 11:00:00.000000,33.925,-83.3575,20.1818181818182
Augusta,pm10,µg/m³,US,Augusta-Richmond County,2019-11-16 16:00:00.000000,33.4333,-82.0219,6.97297297297297
Badlands,pm10,µg/m³,US,JACKSON,2019-11-16 16:00:00.000000,43.746944,-101.941109,3.75
Bethel,pm10,µg/m³,US,BETHEL,2019-11-16 16:00:00.000000,60.79583,-161.767,15.5588235294118
Bill Stanley,pm10,µg/m³,US,Bishop,2019-11-16 04:00:00.000000,36.3619,-118.0108,6.0
Birney,pm10,µg/m³,US,ROSEBUD,2019-11-16 16:00:00.000000,45.366151,-106.48982,4.03030303030303
Black Hawk,pm10,µg/m³,US,Rapid City,2019-11-16 16:00:00.000000,44.155636,-103.315765,19.1111111111111
Blaine,pm10,µg/m³,US,Minneapolis-St. Paul-Bloomington,2019-11-16 16:00:00.000000,45.1425,-93.2139,12.6052631578947
Boise Fire Station,pm10,µg/m³,US,Boise City-Nampa,2019-11-16 16:00:00.000000,43.618889,-116.213611,57.6842105263158
Boulder,pm10,µg/m³,US,SUBLETTE,2019-11-16 17:00:00.000000,42.7186,-109.7531,4.97297297297297
Boulder City,pm10,µg/m³,US,Las Vegas-Paradise,2019-11-16 09:00:00.000000,35.978149,-114.846313,24.75
Branch Street,pm10,µg/m³,US,ST. LOUIS (CITY),2019-11-16 17:00:00.000000,38.65643,-90.18977,36.0882352941176
Brawley - 220 Main S,pm10,µg/m³,US,El Centro,2019-11-16 16:00:00.000000,32.978298,-115.5383,61.7368421052632
Broadus,pm10,µg/m³,US,POWDER RIVER,2019-11-16 16:00:00.000000,45.440295,-105.37028,7.10810810810811
Bronx - IS52,pm10,µg/m³,US,New York-Northern New Jersey-Long Island,2019-11-16 16:00:00.000000,40.816101,-73.902199,22.5675675675676
Buckeye,pm10,µg/m³,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.37,-112.6207,74.9736842105263
Buffalo,pm10,µg/m³,US,Davenport-Moline-Rock Island,2019-11-16 16:00:00.000000,41.467201,-90.688301,59.7105263157895
Bullhead City,pm10,µg/m³,US,Lake Havasu City-Kingman,2019-11-16 16:00:00.000000,35.166111,-114.566111,30.5945945945946
Burbank-Maple Street,pm10,µg/m³,US,Walla Walla,2019-11-16 16:00:00.000000,46.2001,-119.0084,18.4722222222222
Burdens Creek,pm10,µg/m³,US,Durham,2019-11-16 16:00:00.000000,35.889402,-78.8747,19.0810810810811
Butte (Harrison Cour,pm10,µg/m³,US,MATANUSKA-SUSITNA,2019-11-16 16:00:00.000000,61.534163,-149.031655,29.8387096774194
Butte Greely School,pm10,µg/m³,US,SILVER BOW,2019-11-16 16:00:00.000000,46.002399,-112.500893,28.0588235294118
CARTHAGE,pm10,µg/m³,US,Joplin,2019-11-16 17:00:00.000000,37.19822,-94.31702,21.7714285714286
COMBS,pm10,µg/m³,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.2192,-111.5608,63.3947368421053
Calexico - Ethel Str,pm10,µg/m³,US,El Centro,2019-11-16 03:00:00.000000,32.67618,-115.48307,142.0
Cannons Lane,pm10,µg/m³,US,Louisville,2019-11-16 16:00:00.000000,38.2286,-85.6544,30.1052631578947
Carrithers Middle Sc,pm10,µg/m³,US,JEFFERSON,2019-11-16 16:00:00.000000,38.1825,-85.5744,32.0789473684211
Casa Grande Downtown,pm10,µg/m³,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,32.877583,-111.852219,68.0789473684211
CasaBlanca,pm10,µg/m³,US,PINAL,2019-11-16 16:00:00.000000,33.11753,-111.88491,85.8529411764706
Cataño 40,pm10,µg/m³,US,CATANO,2019-11-16 16:00:00.000000,18.428388,-66.141657,20.1052631578947
Cayce City Hall,pm10,µg/m³,US,Columbia,2019-11-16 16:00:00.000000,33.969145,-81.06629,6.8
Cedar Bluff,pm10,µg/m³,US,TREGO,2019-11-16 16:00:00.000000,38.7703,-99.7636,8.63157894736842
Central Phoenix,pm10,µg/m³,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.4579,-112.046,54.6578947368421
Chaparral,pm10,µg/m³,US,Las Cruces,2019-11-16 13:00:00.000000,32.0411,-106.4092,26.5714285714286
Cheney-Turnbull (SO),pm10,µg/m³,US,Spokane,2019-11-16 16:00:00.000000,47.416401,-117.5298,4.56756756756757
Cheyenne NCore,pm10,µg/m³,US,Cheyenne,2019-11-16 17:00:00.000000,41.18222,-104.778336,11.7894736842105
Chico -  East,pm10,µg/m³,US,BUTTE,2019-11-16 16:00:00.000000,39.76168,-121.84047,25.1621621621622
Church,pm10,µg/m³,US,NYE,2019-11-16 16:00:00.000000,36.159639,-115.996263,24.2631578947368
Columbia Falls,pm10,µg/m³,US,FLATHEAD,2019-11-16 16:00:00.000000,48.363694,-114.189272,17.7297297297297
Colusa - Sunrise Blv,pm10,µg/m³,US,COLUSA,2019-11-16 16:00:00.000000,39.18919,-121.99887,27.9189189189189
Colville-E 1st St,pm10,µg/m³,US,STEVENS,2019-11-16 16:00:00.000000,48.54469,-117.903222,16.4857142857143
Converse County Long,pm10,µg/m³,US,CONVERSE,2019-11-16 17:00:00.000000,43.1,-105.5,8.76923076923077
Cornwall,pm10,µg/m³,US,Torrington,2019-11-16 16:00:00.000000,41.833099,-73.303299,26.6052631578947
Coso Junction,pm10,µg/m³,US,Bishop,2019-11-16 16:00:00.000000,36.0494,-117.9439,12.8157894736842
Credit Union,pm10,µg/m³,US,Rapid City,2019-11-16 16:00:00.000000,44.087397,-103.273777,28.4444444444444
DAVIS ISLAND,pm10,µg/m³,US,Tampa-St. Petersburg-Clearwater,2019-11-16 16:00:00.000000,27.9283,-82.4547,6.25925925925926
DEARBORN,pm10,µg/m³,US,Detroit-Warren-Livonia,2019-11-16 16:00:00.000000,42.3075,-83.15,13.25
Danbury,pm10,µg/m³,US,Bridgeport-Stamford-Norwalk,2019-11-16 16:00:00.000000,41.4014,-73.4447,23.2368421052632
Daniel South,pm10,µg/m³,US,SUBLETTE,2019-11-16 17:00:00.000000,42.7914,-110.0547,6.69230769230769
Del Norte,pm10,µg/m³,US,Albuquerque,2019-11-16 16:00:00.000000,35.1353,-106.584702,35.6216216216216
Denver - CAMP - 2105,pm10,µg/m³,US,Denver-Aurora,2019-11-16 16:00:00.000000,39.751099,-104.987198,45.3333333333333
Desert View,pm10,µg/m³,US,Las Cruces,2019-11-16 13:00:00.000000,31.7961,-106.5839,66.2
Devils Lake,pm10,µg/m³,US,Baraboo,2019-11-16 16:00:00.000000,43.4356,-89.6803,22.0810810810811
Dirty Socks,pm10,µg/m³,US,Bishop,2019-11-16 16:00:00.000000,36.3261,-117.9551,11.4848484848485
Douglas Red Cross,pm10,µg/m³,US,Sierra Vista-Douglas,2019-11-16 16:00:00.000000,31.3492,-109.539683,26.7368421052632
Downtown Sacramento,pm10,µg/m³,US,Sacramento--Arden-Arcade--Roseville,2019-11-16 16:00:00.000000,38.56844,-121.49311,24.0540540540541
Durango Complex,pm10,µg/m³,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.4265,-112.1181,76.8108108108108
Durham Armory,pm10,µg/m³,US,Durham,2019-11-16 16:00:00.000000,36.032955,-78.904037,12.4864864864865
Dysart,pm10,µg/m³,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.6369,-112.3394,40.0526315789474
East Hartford,pm10,µg/m³,US,Hartford-West Hartford-East Hartford,2019-11-16 16:00:00.000000,41.7847,-72.6297,17.3421052631579
El Centro - 9th Stre,pm10,µg/m³,US,El Centro,2019-11-16 16:00:00.000000,32.7917,-115.5617,66.4210526315789
El Paso UTEP C12,pm10,µg/m³,US,El Paso,2019-11-16 16:00:00.000000,31.768056,-106.501111,31.6285714285714
El Rio - Rio Mesa Sc,pm10,µg/m³,US,Oxnard-Thousand Oaks-Ventura,2019-11-16 16:00:00.000000,34.2653,-119.1336,24.5789473684211
Elko,pm10,µg/m³,US,ELKO,2019-11-16 16:00:00.000000,40.838329,-115.766003,35.1842105263158
Eloy,pm10,µg/m³,US,PINAL,2019-11-16 16:00:00.000000,32.757639,-111.554861,61.0526315789474
Firearms Training,pm10,µg/m³,US,Louisville,2019-11-16 16:00:00.000000,38.23158,-85.82675,30.4210526315789
Fl. Baptist Children,pm10,µg/m³,US,Lakeland,2019-11-16 16:00:00.000000,28.0294,-81.9719,6.89285714285714
Fort Bragg High Scho,pm10,µg/m³,US,MENDOCINO,2019-11-16 16:00:00.000000,39.43734,-123.78766,5.34285714285714
Fort Independence Me,pm10,µg/m³,US,Bishop,2019-11-16 16:00:00.000000,36.8028,-118.1167,11.7567567567568
Fresno - Garland,pm10,µg/m³,US,FRESNO,2019-11-16 16:00:00.000000,36.78538,-119.77321,43.2105263157895
Front Street,pm10,µg/m³,US,Kansas City,2019-11-16 17:00:00.000000,39.13198,-94.53128,56.6571428571429
Ft McD Yuma Frank-AZ,pm10,µg/m³,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.6292,-111.676903,41.8378378378378
Ft. Collins - CSU Fa,pm10,µg/m³,US,LARIMER,2019-11-16 12:00:00.000000,40.571259,-105.079765,12.047619047619
G.T.Craig,pm10,µg/m³,US,Cleveland-Elyria-Mentor,2019-11-16 14:00:00.000000,41.492191,-81.678552,14.6
GARDINIER,pm10,µg/m³,US,HILLSBOROUGH,2019-11-16 16:00:00.000000,27.864273,-82.383359,10.1081081081081
Gainesville,pm10,µg/m³,US,Gainesville,2019-11-16 13:00:00.000000,34.3003,-83.8139,16.375
Gary-IITRI,pm10,µg/m³,US,Chicago-Naperville-Joliet,2019-11-16 16:00:00.000000,41.6067,-87.3047,19.5135135135135
Geronimo,pm10,µg/m³,US,Tucson,2019-11-16 16:00:00.000000,32.25,-110.9667,39.7368421052632
Glen Oaks,pm10,µg/m³,US,NYE,2019-11-16 16:00:00.000000,36.193469,-116.007584,25.9722222222222
Glendale Community C,pm10,µg/m³,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.5694,-112.1915,34.2894736842105
Glendora - Laurel,pm10,µg/m³,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,34.1439,-117.8508,31.2631578947368
Glenpool,pm10,µg/m³,US,Tulsa,2019-11-16 03:00:00.000000,35.9525,-96.0033,23.4166666666667
Goleta,pm10,µg/m³,US,Santa Barbara-Santa Maria,2019-11-16 16:00:00.000000,34.445301,-119.827797,8.8421052631579
Goodland,pm10,µg/m³,US,SHERMAN,2019-11-16 16:00:00.000000,39.342801,-101.702996,24.9473684210526
Green Valley,pm10,µg/m³,US,Tucson,2019-11-16 16:00:00.000000,31.8794,-110.9964,18.5
GreenValley,pm10,µg/m³,US,Las Vegas-Paradise,2019-11-16 09:00:00.000000,36.048705,-115.052942,38.1785714285714
Greenville-ESC,pm10,µg/m³,US,Greenville,2019-11-16 16:00:00.000000,34.843899,-82.414597,9.7
Groton Fort Griswold,pm10,µg/m³,US,Norwich-New London,2019-11-16 16:00:00.000000,41.3536,-72.0789,13.3157894736842
Gwinnett Tech,pm10,µg/m³,US,Atlanta-Sandy Springs-Marietta,2019-11-16 11:00:00.000000,33.9636,-84.0664,14.6666666666667
HATTIEAVEN,pm10,µg/m³,US,Winston-Salem,2019-11-16 16:00:00.000000,36.1106,-80.2267,15.7297297297297
